Date,Product,Sales,Production,Factory_Issue,Delivery,Sub-Group,Sales_lag_1,Sales_lag_2,Sales_lag_3,Sales_lag_7,Sales_lag_14,Sales_lag_21,Sales_lag_28,Sales_rolling_mean_7,Sales_rolling_std_7,Sales_rolling_min_7,Sales_rolling_max_7,Sales_rolling_mean_14,Sales_rolling_std_14,Sales_rolling_min_14,Sales_rolling_max_14,Sales_rolling_mean_30,Sales_rolling_std_30,Sales_rolling_min_30,Sales_rolling_max_30,Production_lag_1,Production_lag_7,Production_lag_14,Production_rolling_mean_7,Production_rolling_std_7,Production_rolling_min_7,Production_rolling_max_7,Production_rolling_mean_14,Production_rolling_std_14,Production_rolling_min_14,Production_rolling_max_14,Factory_Issue_lag_1,Factory_Issue_lag_7,Factory_Issue_lag_14,Delivery_lag_1,Delivery_lag_7,Delivery_lag_14,Sales_pct_change_1,Sales_pct_change_7,Sales_momentum_7,Sales_momentum_14,Sales_trend_7_14,day_of_week,day_of_month,week_of_year,month,quarter,day_of_week_sin,day_of_week_cos,day_of_month_sin,day_of_month_cos,month_sin,month_cos,is_weekend,day_of_year,product_total_volume,product_avg_daily,product_std_daily,product_cv,product_activity_freq,group_A,group_M,group_P,group_S,daily_avg_all_products,sales_relative_to_avg,daily_total_all_products,market_share,production_sales_ratio,delivery_sales_ratio,factory_issue_rate,inventory_proxy,target_7d_sum,target_7d_avg,target_7d_max,target_14d_sum,target_14d_avg,target_14d_max,target_30d_sum,target_30d_avg,target_30d_max
2023-06-26,ATN01K24P,3426.541666666667,0,4537.0,5017.916666666667,ATN,6455.291666666667,416.792,0.0,6026.046666666666,2758.75,2343.333,2689.0,3466.328142857143,2478.6832146104766,0.0,6455.291666666667,3391.3549285714284,2683.918634015081,0.0,6929.125,2557.7506,2153.535340699841,0.0,6929.125,3000.0,3500.0,3000.0,3285.714285714286,1603.5674514745479,0.0,4500.0,2785.714285714286,1396.6207253758828,0.0,4500.0,2900.0,2261.0,1505.0,2027.958666666667,4533.083333333333,1907.875,-0.4691887146849807,-0.43137817275449786,-39.78647619047615,35.186738095238525,1.0221071562377546,0,26,26,6,2,0.0,1.0,-0.8486442574947509,0.5289640103269624,1.2246467991473532e-16,-1.0,0,177,639374.7836666667,2893.098568627451,2701.5497606486056,0.9337911227581435,0.8099547511312217,True,False,False,False,2092.895833333333,1.637225135840624,29300.541666666664,0.1169446526119303,0.0,1.4644259878747252,4537000000.0,-26329.579666666647,10003.025000000001,1429.0035714285716,4813.875,38881.405,2777.243214285714,8819.417,108877.45033333334,3629.2483444444447,10994.95833333333
2023-06-27,ATN01K24P,1308.15,1000,0.0,2248.0,ATN,3426.541666666667,6455.291666666667,416.792,4839.291666666667,1570.125,2041.0,1254.0,2961.8793333333333,2511.793738842664,0.0,6455.291666666667,3372.6424285714284,2698.4669744232187,0.0,6929.125,2483.822266666667,2157.2152567163903,0.0,6929.125,0.0,3500.0,1500.0,2928.5714285714284,1812.6539343499326,0.0,4500.0,2750.0,1437.8135109629827,0.0,4500.0,4537.0,3661.0,2368.0,5017.916666666667,5261.75,2972.75,-0.618230236997945,-0.7296815133068717,-1653.7293333333332,-2064.4924285714283,0.8782073389587607,1,27,26,6,2,0.7818314824680298,0.6234898018587336,-0.72479278722912,0.6889669190756865,1.2246467991473532e-16,-1.0,0,178,639374.7836666667,2893.098568627451,2701.5497606486056,0.9337911227581435,0.8099547511312217,True,False,False,False,336.8059265010352,3.8839874633619074,4715.282971014492,0.277427676719288,0.7644383283534468,1.7184573621385486,0.0,-26637.729666666648,13530.25,1932.892857142857,4835.375,41907.42166666667,2993.387261904762,8819.417,116461.55033333332,3882.051677777777,10994.95833333333
2023-06-28,ATN01K24P,0.0,0,0.0,0.0,ATN,1308.15,3426.541666666667,6455.291666666667,3485.833333333333,1281.667,2211.0,401.129,2463.903142857143,2726.933140180194,0.0,6455.291666666667,3281.0947857142855,2794.8801718089308,0.0,6929.125,2394.1889333333334,2203.758571225837,0.0,6929.125,1000.0,4500.0,1500.0,2285.714285714286,1954.847454772002,0.0,4500.0,2642.8571428571427,1586.3428117791952,0.0,4500.0,0.0,2754.0,850.0,2248.0,4295.663333333333,1631.0,-1.0,-1.0,-2463.903142857143,-3281.0947857142855,0.7509393367219712,2,28,26,6,2,0.9749279121818236,-0.22252093395631434,-0.5712682150947924,0.8207634412072763,1.2246467991473532e-16,-1.0,0,179,639374.7836666667,2893.098568627451,2701.5497606486056,0.9337911227581435,0.8099547511312217,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26637.729666666648,18107.708,2586.8154285714286,4835.375,44723.42166666667,3194.5301190476193,8819.417,116461.55033333332,3882.051677777777,10994.95833333333
2023-06-29,ATN01K24P,0.0,0,0.0,0.0,ATN,0.0,1308.15,3426.541666666667,5640.546666666666,6929.125,3127.5,1621.0,1658.110761904762,2451.2456424469865,0.0,6455.291666666667,2786.1572857142855,2711.451385624026,0.0,6688.833333333333,2352.3889333333336,2237.7613198361414,0.0,6929.125,0.0,4500.0,2000.0,1642.857142857143,1841.9709940325188,0.0,4500.0,2500.0,1732.0508075688795,0.0,4500.0,0.0,5150.0,1500.0,0.0,3370.133333333333,1321.667,0.0,-1.0,-1658.110761904762,-2786.1572857142855,0.5951246075774034,3,29,26,6,2,0.43388373911755823,-0.900968867902419,-0.3943558551133187,0.9189578116202306,1.2246467991473532e-16,-1.0,0,180,639374.7836666667,2893.098568627451,2701.5497606486056,0.9337911227581435,0.8099547511312217,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26637.729666666648,24394.708,3484.9582857142855,6287.0,48858.92166666667,3489.922976190476,8819.417,116461.55033333332,3882.051677777777,10994.95833333333
2023-06-30,ATN01K24P,0.0,0,0.0,0.0,ATN,0.0,0.0,1308.15,0.0,0.0,0.0,0.0,1658.110761904762,2451.2456424469865,0.0,6455.291666666667,2786.1572857142855,2711.451385624026,0.0,6688.833333333333,2339.017966666667,2250.981785001426,0.0,6929.125,0.0,4500.0,4000.0,1000.0,1414.213562373096,0.0,3000.0,2214.285714285714,1794.3746040836145,0.0,4500.0,0.0,0.0,0.0,0.0,3970.38,3515.0,0.0,0.0,-1658.110761904762,-2786.1572857142855,0.5951246075774034,4,30,26,6,2,-0.433883739117558,-0.9009688679024191,-0.20129852008866114,0.9795299412524943,1.2246467991473532e-16,-1.0,0,181,639374.7836666667,2893.098568627451,2701.5497606486056,0.9337911227581435,0.8099547511312217,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26637.729666666648,24394.708,3484.9582857142855,6287.0,48858.92166666667,3489.922976190476,8819.417,119598.96699999999,3986.632233333333,10994.95833333333
2023-07-01,ATN01K24P,0.0,0,0.0,0.0,ATN,0.0,0.0,0.0,416.792,718.875,694.125,364.087,1598.569047619048,2491.1601620396027,0.0,6455.291666666667,2734.8090714285713,2759.9846075406613,0.0,6688.833333333333,2284.9846333333335,2287.963392750598,0.0,6929.125,0.0,3000.0,1500.0,571.4285714285714,1133.8934190276827,0.0,3000.0,2107.1428571428573,1882.904583437429,0.0,4500.0,0.0,4437.0,3060.0,0.0,4034.541666666667,3733.25,0.0,-1.0,-1598.569047619048,-2734.8090714285713,0.5845267458468255,5,1,26,7,3,-0.9749279121818236,-0.2225209339563146,0.20129852008866006,0.9795299412524945,-0.4999999999999997,-0.8660254037844388,1,182,639374.7836666667,2893.098568627451,2701.5497606486056,0.9337911227581435,0.8099547511312217,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26637.729666666648,24666.838,3523.834,6287.0,49128.46366666667,3509.1759761904764,8819.417,122433.84199999999,4081.128066666666,10994.95833333333
2023-07-02,ATN01K24P,3881.0,0,1080.0,732.4,ATN,0.0,0.0,0.0,6455.291666666667,6688.833333333333,3391.625,2831.0,1230.8130952380955,1727.7296802468634,0.0,3881.0,2534.249547619048,2544.133576333178,0.0,6455.291666666667,2414.3513000000003,2263.903832741678,0.0,6929.125,0.0,3000.0,2000.0,142.85714285714286,377.96447300923046,0.0,1000.0,1964.2857142857142,1965.70877522867,0.0,4500.0,0.0,2900.0,2470.0,0.0,2027.958666666667,1940.625,0.0,-0.39878781619730586,2650.1869047619048,1346.750452380952,0.4856716245283677,6,2,26,7,3,-0.7818314824680299,0.6234898018587334,0.39435585511331855,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,1,183,639374.7836666667,2893.098568627451,2701.5497606486056,0.9337911227581435,0.8099547511312217,True,False,False,False,1725.0,2.2498550711595042,24150.0,0.1607039337407576,0.0,0.18871424885629626,1080000000.0,-30518.729666666648,29605.254999999997,4229.322142857142,8819.417,52571.46366666667,3755.104547619048,8819.417,122057.38399999999,4068.5794666666666,10994.95833333333
2023-07-03,ATN01K24P,4813.875,3000,1100.0,2123.875,ATN,3881.0,0.0,0.0,3426.541666666667,6026.046666666666,2758.75,2343.333,1429.0035714285716,2067.7061158054503,0.0,4813.875,2447.665857142857,2434.4181786509253,0.0,6455.291666666667,2562.6775666666667,2270.702961174255,0.0,6929.125,0.0,0.0,3500.0,571.4285714285714,1133.8934190276827,0.0,3000.0,1928.5714285714287,1940.035119201782,0.0,4500.0,1080.0,4537.0,2261.0,732.4,5017.916666666667,4533.083333333333,0.2403697500644164,0.40487858263312115,3384.8714285714286,2366.209142857143,0.5838229783998435,0,3,27,7,3,0.0,1.0,0.5712682150947923,0.8207634412072763,-0.4999999999999997,-0.8660254037844388,0,184,639374.7836666667,2893.098568627451,2701.5497606486056,0.9337911227581435,0.8099547511312217,True,False,False,False,2418.7767857142853,1.9902105173331286,33862.87499999999,0.14215789414979807,0.6231985665138379,0.44119861848485914,0.36666666654444446,-32332.604666666648,28878.379999999997,4125.482857142857,8819.417,52524.50866666667,3751.7506190476192,8819.417,118987.13699999999,3966.2378999999996,10994.95833333333
2023-01-30,MAR01K24P,745.0,200,423.0,720.0,MAR,953.0,80.0,0.0,812.0,795.0,1099.0,999.0,532.4285714285714,356.4084067203699,0.0,953.0,568.1220714285715,401.5204270148968,0.0,1343.167,766.5500333333333,584.9875211479822,0.0,2100.0,0.0,500.0,120.0,712.1428571428571,653.7829478176553,0.0,1740.0,660.7857142857143,480.11315630499314,0.0,1740.0,250.0,605.0,425.0,281.0,759.667,1256.917,-0.21825813221406087,-0.08251231527093594,212.57142857142856,176.87792857142847,0.9371728318045807,0,30,5,1,1,0.0,1.0,-0.20129852008866114,0.9795299412524943,0.49999999999999994,0.8660254037844387,0,30,153888.006,696.3258190045249,602.471200714738,0.8652145077372507,0.7963800904977375,False,True,False,False,3438.2043564527257,0.21668287354273227,48134.86099033816,0.015477348114375199,0.26845637547858203,0.9664429517228954,2.1149999894250002,-400.50099999999975,4941.496,705.928,1365.33,10046.073,717.5766428571429,1502.0,21010.117,700.3372333333333,1833.0
2023-01-31,MAR01K24P,803.583,500,850.0,1140.75,MAR,745.0,953.0,80.0,568.0,551.042,1236.0,2004.0,566.0832857142857,371.14521716201375,0.0,953.0,586.1607142857143,406.3379718876369,0.0,1343.167,739.7694666666666,563.1684052868741,0.0,2100.0,200.0,500.0,850.0,712.1428571428571,653.7829478176553,0.0,1740.0,635.7857142857143,478.6127676093496,0.0,1740.0,423.0,875.0,1248.0,720.0,655.0,853.0,0.07863489932885903,0.41475880281690136,237.49971428571428,217.42228571428564,0.9657475688017709,1,31,5,1,1,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0,31,153888.006,696.3258190045249,602.471200714738,0.8652145077372507,0.7963800904977375,False,True,False,False,2243.898714544513,0.35811910512413636,31414.58200362318,0.025579936090880957,0.6222132615769457,1.4195795562878015,1.6999999966000001,-704.0839999999997,4860.490000000001,694.3557142857144,1365.33,11075.49,791.1064285714285,1833.0,22053.534,735.1178,1847.0
2023-02-01,MAR01K24P,1365.33,380,850.0,647.0,MAR,803.583,745.0,953.0,672.0,630.5,749.0,760.875,665.1304285714286,480.5200720240026,0.0,1365.33,638.6485714285715,456.8290597359001,0.0,1365.33,751.9804666666666,572.8709665303609,0.0,2100.0,500.0,1500.0,920.0,552.1428571428571,559.0159295796585,0.0,1740.0,597.2142857142857,475.6964414367679,0.0,1740.0,850.0,920.0,620.0,1140.75,592.0,331.542,0.6990528669720488,1.0317410714285713,700.1995714285713,726.6814285714285,1.0414654589176568,2,1,5,2,1,0.9749279121818236,-0.22252093395631434,0.20129852008866006,0.9795299412524945,0.8660254037844386,0.5000000000000001,0,32,153888.006,696.3258190045249,602.471200714738,0.8652145077372507,0.7963800904977375,False,True,False,False,8869.700213940649,0.15393192181401544,124175.80299516907,0.01099513727358076,0.2783209917907605,0.4738781097069001,2.2368420993767315,-1689.4139999999998,4209.16,601.3085714285714,1035.583,10315.618,736.8298571428571,1833.0,20688.203999999998,689.6067999999999,1847.0
2023-02-02,MAR01K24P,1035.583,445,710.0,819.0,MAR,1365.33,803.583,745.0,709.0,837.0,785.0,1129.0,711.7851428571429,500.91103161021505,0.0,1365.33,652.8330714285714,466.4434270631101,0.0,1365.33,719.6999,525.1886235881057,0.0,2100.0,380.0,500.0,800.0,544.2857142857143,560.2561064030493,0.0,1740.0,571.8571428571429,473.51205932866196,0.0,1740.0,850.0,995.0,425.0,647.0,980.001,738.0,-0.24151450565064847,0.46062482369534563,323.7978571428572,382.74992857142865,1.09030190552275,3,2,5,2,1,0.43388373911755823,-0.900968867902419,0.39435585511331855,0.9189578116202306,0.8660254037844386,0.5000000000000001,0,33,153888.006,696.3258190045249,602.471200714738,0.8652145077372507,0.7963800904977375,False,True,False,False,4944.909715665976,0.2094240460062888,69228.73601932367,0.014958860431829656,0.4297096414003419,0.7908588681053483,1.5955056143921222,-2279.997,4213.576999999999,601.9395714285713,1040.0,10027.91,716.2792857142857,1833.0,19695.621,656.5206999999999,1847.0
2023-02-03,MAR01K24P,0.0,1015,950.0,368.0,MAR,1035.583,1365.33,803.583,0.0,0.0,0.0,0.0,711.7851428571429,500.91103161021505,0.0,1365.33,652.8330714285714,466.4434270631101,0.0,1365.33,694.3374,541.2579372694177,0.0,2100.0,445.0,545.0,200.0,611.4285714285714,587.8400738134077,0.0,1740.0,630.0714285714286,474.376589169036,0.0,1740.0,710.0,530.0,802.0,819.0,465.0,183.0,-1.0,0.0,-711.7851428571429,-652.8330714285714,1.09030190552275,4,3,5,2,1,-0.433883739117558,-0.9009688679024191,0.5712682150947923,0.8207634412072763,0.8660254037844386,0.5000000000000001,0,34,153888.006,696.3258190045249,602.471200714738,0.8652145077372507,0.7963800904977375,False,True,False,False,0.0,0.0,0.0,0.0,1015000000.0,368000000.0,0.9359605902108763,-1264.9969999999998,4213.576999999999,601.9395714285713,1040.0,10027.91,716.2792857142857,1833.0,21297.621,709.9207,1847.0
2023-02-04,MAR01K24P,151.0,1215,870.0,568.33,MAR,0.0,1035.583,1365.33,80.0,53.0,112.5,81.0,721.928,486.4974368534744,0.0,1365.33,659.8330714285714,457.3968010092067,0.0,1365.33,661.7374,543.6227659925776,0.0,2100.0,1015.0,1740.0,500.0,536.4285714285714,432.9329652278198,0.0,1215.0,681.1428571428571,497.23371027853955,0.0,1740.0,950.0,280.0,530.0,368.0,286.0,636.0,0.0,0.8875,-570.928,-508.83307142857143,1.0941070251948466,5,4,5,2,1,-0.9749279121818236,-0.2225209339563146,0.72479278722912,0.6889669190756866,0.8660254037844386,0.5000000000000001,1,35,153888.006,696.3258190045249,602.471200714738,0.8652145077372507,0.7963800904977375,False,True,False,False,818.9523550724638,0.18438191047421443,11465.332971014494,0.013170136477376884,8.046357562606904,3.7637748095114256,0.7160493821267082,-200.99699999999984,4118.576999999999,588.3681428571427,1040.0,9886.076,706.1482857142856,1833.0,22538.621,751.2873666666667,1847.0
2023-02-05,MAR01K24P,929.0,500,160.0,667.583,MAR,151.0,0.0,1035.583,953.0,1343.167,1585.417,2100.0,718.4994285714286,484.67872428990114,0.0,1365.33,630.2497142857144,421.809924717908,0.0,1365.33,692.7040666666667,530.9396522926924,0.0,2100.0,1215.0,0.0,496.0,607.8571428571429,365.70545004207474,200.0,1215.0,681.4285714285714,497.12027863342223,0.0,1740.0,870.0,250.0,390.0,568.33,281.0,498.0,5.152317880794702,-0.025183630640083998,210.50057142857145,298.7502857142856,1.1400234084131358,6,5,5,2,1,-0.7818314824680299,0.6234898018587334,0.8486442574947509,0.5289640103269624,0.8660254037844386,0.5000000000000001,1,36,153888.006,696.3258190045249,602.471200714738,0.8652145077372507,0.7963800904977375,False,True,False,False,7183.0714285714275,0.12933186160107948,100562.99999999999,0.009237990115557036,0.5382131318210838,0.7186038743610291,0.31999999936,-629.9969999999998,4259.576999999999,608.5109999999999,1070.0,9979.076,712.7911428571427,1833.0,22574.621,752.4873666666666,1847.0
2023-02-06,MAR01K24P,657.0,500,860.0,569.0,MAR,929.0,151.0,0.0,745.0,812.0,795.0,1099.0,705.928,485.017939254141,0.0,1365.33,619.1782857142858,418.69516207423914,0.0,1365.33,711.9040666666666,518.3210372534031,0.0,2100.0,500.0,200.0,500.0,650.7142857142857,325.28741869599725,380.0,1215.0,681.4285714285714,497.12027863342223,0.0,1740.0,160.0,423.0,605.0,667.583,720.0,759.667,-0.2927879440258342,-0.1181208053691275,-48.928,37.821714285714165,1.1401045791609679,0,6,6,2,1,0.0,1.0,0.9377521321470804,0.3473052528448203,0.8660254037844386,0.5000000000000001,0,37,153888.006,696.3258190045249,602.471200714738,0.8652145077372507,0.7963800904977375,False,True,False,False,4215.1629291752915,0.15586586115015913,59012.28100845408,0.011133275798892523,0.7610350064520015,0.8660578373423777,1.71999999656,-786.9969999999998,5104.576999999999,729.2252857142856,1502.0,10975.076,783.934,1833.0,21917.621,730.5873666666666,1847.0
2023-02-07,MAR01K24P,722.5769999999999,380,100.0,929.0,MAR,657.0,929.0,151.0,803.583,568.0,551.042,1236.0,694.3557142857144,483.26281220977995,0.0,1365.33,630.2195,419.27947931618786,0.0,1365.33,665.9899666666666,447.2561823218733,0.0,1585.417,500.0,500.0,500.0,633.5714285714286,337.4872131616534,380.0,1215.0,672.8571428571429,501.5043303966511,0.0,1740.0,860.0,850.0,875.0,569.0,1140.75,655.0,0.09981278538812766,-0.10080601506004994,28.2212857142855,92.35749999999985,1.1017680557074896,1,7,6,2,1,0.7818314824680298,0.6234898018587336,0.9884683243281114,0.1514277775045767,0.8660254037844386,0.5000000000000001,0,38,153888.006,696.3258190045249,602.471200714738,0.8652145077372507,0.7963800904977375,False,True,False,False,3227.2388554175295,0.2238994484598246,45181.34397584541,0.015992817751731933,0.5258955093700803,1.285676126854749,0.2631578940443213,-1129.5739999999996,6215.0,887.8571428571429,1833.0,10252.499,732.3213571428571,1833.0,22488.043999999998,749.6014666666666,1847.0
2023-02-08,MAR01K24P,714.0,600,510.0,488.16,MAR,722.5769999999999,657.0,929.0,1365.33,672.0,630.5,749.0,601.3085714285714,385.32079369094436,0.0,1035.583,633.2195,419.751412246994,0.0,1365.33,653.1566333333334,439.86561925711715,0.0,1585.417,380.0,380.0,1500.0,665.0,319.71341333554795,380.0,1215.0,608.5714285714286,441.40260957119824,0.0,1740.0,100.0,850.0,920.0,929.0,647.0,592.0,-0.011870015237130271,-0.47704950451539185,112.69142857142856,80.78049999999996,0.9496052640181898,2,8,6,2,1,0.9749279121818236,-0.22252093395631434,0.9987165071710528,-0.05064916883871264,0.8660254037844386,0.5000000000000001,0,39,153888.006,696.3258190045249,602.471200714738,0.8652145077372507,0.7963800904977375,False,True,False,False,2752.6229273636995,0.2593889604866578,38536.72098309179,0.018527782898154304,0.8403361332768402,0.6836974780340371,0.8499999985833333,-1243.5739999999996,6106.458,872.3511428571428,1833.0,10539.669,752.8335,1833.0,21774.043999999998,725.8014666666666,1847.0
2023-02-09,MAR01K24P,1040.0,600,1070.0,600.0,MAR,714.0,722.5769999999999,657.0,1035.583,709.0,837.0,785.0,601.9395714285713,386.1532052108584,0.0,1040.0,656.8623571428571,433.4466634182352,0.0,1365.33,646.6233,432.30066142005523,0.0,1585.417,600.0,445.0,500.0,687.1428571428571,307.0539738501085,380.0,1215.0,615.7142857142857,440.31831642599167,0.0,1740.0,510.0,710.0,995.0,488.16,819.0,980.001,0.4565826330532212,0.00426523030988335,438.0604285714287,383.13764285714285,0.9163861560440627,3,9,6,2,1,0.43388373911755823,-0.900968867902419,0.9680771188662043,-0.2506525322587204,0.8660254037844386,0.5000000000000001,0,40,153888.006,696.3258190045249,602.471200714738,0.8652145077372507,0.7963800904977375,False,True,False,False,4265.857142857143,0.24379625592891815,59722.0,0.017414018284427613,0.5769230763683432,0.5769230763683432,1.7833333303611112,-1683.5739999999996,5814.3330000000005,830.619,1833.0,9780.669,698.6192142857143,1833.0,21044.461,701.4820333333333,1847.0
2023-02-10,MAR01K24P,0.0,945,525.0,209.0,MAR,1040.0,714.0,722.5769999999999,0.0,0.0,0.0,0.0,601.9395714285713,386.1532052108584,0.0,1040.0,656.8623571428571,433.4466634182352,0.0,1365.33,621.6566333333334,447.5439744962448,0.0,1585.417,600.0,1015.0,545.0,677.1428571428571,295.52012259259624,380.0,1215.0,644.2857142857143,448.282436480778,0.0,1740.0,1070.0,950.0,530.0,600.0,368.0,465.0,-1.0,0.0,-601.9395714285713,-656.8623571428571,0.9163861560440627,4,10,6,2,1,-0.433883739117558,-0.9009688679024191,0.8978045395707416,-0.4403941515576344,0.8660254037844386,0.5000000000000001,0,41,153888.006,696.3258190045249,602.471200714738,0.8652145077372507,0.7963800904977375,False,True,False,False,0.0,0.0,0.0,0.0,945000000.0,209000000.0,0.5555555549676661,-738.5739999999996,5814.3330000000005,830.619,1833.0,9780.669,698.6192142857143,1833.0,22131.461,737.7153666666667,1847.0
2023-02-11,MAR01K24P,56.0,450,180.0,649.0,MAR,0.0,1040.0,714.0,151.0,80.0,53.0,112.5,588.3681428571427,405.8119474635304,0.0,1040.0,655.1480714285715,435.94392552738367,0.0,1365.33,597.3566333333333,458.03720431366884,0.0,1585.417,945.0,1215.0,1740.0,567.8571428571429,183.79919166618518,380.0,945.0,552.1428571428571,319.94419156203736,0.0,1215.0,525.0,870.0,280.0,209.0,568.33,286.0,0.0,-0.6291390728476821,-532.3681428571427,-599.1480714285715,0.8980689520708167,5,11,6,2,1,-0.9749279121818236,-0.2225209339563146,0.7907757369376989,-0.6121059825476626,0.8660254037844386,0.5000000000000001,1,42,153888.006,696.3258190045249,602.471200714738,0.8652145077372507,0.7963800904977375,False,True,False,False,449.64285714285717,0.12454328804708402,6295.0,0.008895949164591589,8.03571414221939,11.589285507334187,0.3999999991111111,-344.5739999999996,5767.499000000001,823.9284285714286,1833.0,9724.669,694.6192142857143,1833.0,23239.461,774.6487,1847.0
2023-02-12,MAR01K24P,1070.0,0,260.0,518.0,MAR,56.0,0.0,1040.0,929.0,953.0,1343.167,1585.417,608.5109999999999,428.40772267432374,0.0,1070.0,663.5052142857143,443.1548562667416,0.0,1365.33,633.0233000000001,451.53140979308904,0.0,1585.417,450.0,500.0,0.0,496.42857142857144,284.2638780797739,0.0,945.0,552.1428571428571,319.94419156203736,0.0,1215.0,180.0,160.0,250.0,649.0,667.583,281.0,18.107142857142858,0.15177610333692138,461.48900000000015,406.49478571428574,0.9171156246872405,6,12,6,2,1,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.758758122692791,0.8660254037844386,0.5000000000000001,1,43,153888.006,696.3258190045249,602.471200714738,0.8652145077372507,0.7963800904977375,False,True,False,False,6343.714285714285,0.16867090030219573,88812.0,0.012047921451920372,0.0,0.48411214908026895,260000000.0,-1414.5739999999996,5719.499,817.0712857142856,1833.0,9814.669,701.0477857142857,1833.0,23200.461,773.3487,1847.0
2023-02-13,MAR01K24P,1502.0,0,170.0,879.0,MAR,1070.0,56.0,0.0,657.0,745.0,812.0,795.0,729.2252857142856,546.9867304382911,0.0,1502.0,717.5766428571429,496.7990601664289,0.0,1502.0,679.3399666666667,467.2869899319042,0.0,1585.417,0.0,500.0,200.0,425.0,340.4776057246646,0.0,945.0,537.8571428571429,340.6707991692175,0.0,1215.0,260.0,860.0,423.0,518.0,569.0,720.0,0.4037383177570093,1.2861491628614918,772.7747142857144,784.4233571428571,1.0162333068625653,0,13,7,2,1,0.0,1.0,0.48530196253108104,-0.8743466161445821,0.8660254037844386,0.5000000000000001,0,44,153888.006,696.3258190045249,602.471200714738,0.8652145077372507,0.7963800904977375,False,True,False,False,5031.791642857141,0.2985020259798825,70445.08299999997,0.021321573288212027,0.0,0.58521970666763,170000000.0,-2916.5739999999996,5870.499,838.6427142857143,1833.0,9134.669,652.4763571428572,1833.0,22275.711,742.5237,1847.0
2023-02-14,MAR01K24P,1833.0,1000,1550.0,1120.0,MAR,1502.0,1070.0,56.0,722.5769999999999,803.583,568.0,551.042,887.8571428571429,687.6642660900327,0.0,1833.0,791.1064285714285,579.7612466908868,0.0,1833.0,687.5927333333333,485.6658932199161,0.0,1833.0,0.0,380.0,500.0,513.5714285714286,401.919501535178,0.0,1000.0,573.5714285714286,361.94149852102936,0.0,1215.0,170.0,100.0,850.0,879.0,929.0,1140.75,0.22037283621837545,1.5367538684458548,945.1428571428571,1041.8935714285715,1.12229797365966,1,14,7,2,1,0.7818314824680298,0.6234898018587336,0.29936312297335804,-0.9541392564000488,0.8660254037844386,0.5000000000000001,0,45,153888.006,696.3258190045249,602.471200714738,0.8652145077372507,0.7963800904977375,False,True,False,False,8187.539712732918,0.22387677667389125,114625.55597826085,0.01599119833566298,0.5455537367454698,0.6110201851549262,1.54999999845,-3749.5739999999996,4037.499,576.7855714285714,1653.0,8110.044,579.2888571428572,1653.0,21521.003,717.3667666666666,1847.0
2023-02-15,MAR01K24P,605.458,1200,650.0,882.417,MAR,1833.0,1502.0,1070.0,714.0,1365.33,672.0,630.5,872.3511428571428,693.4374250373834,0.0,1833.0,736.8298571428571,556.989830269107,0.0,1833.0,681.2746666666666,485.4532787551867,0.0,1833.0,1000.0,600.0,380.0,599.2857142857143,479.84744599567443,0.0,1200.0,632.1428571428571,393.20534019827284,0.0,1215.0,1550.0,510.0,850.0,1120.0,488.16,647.0,-0.6696901254773595,-0.15201960784313728,-266.89314285714283,-131.37185714285715,1.1839248005718177,2,15,7,2,1,0.9749279121818236,-0.22252093395631434,0.10116832198743272,-0.994869323391895,0.8660254037844386,0.5000000000000001,0,46,153888.006,696.3258190045249,602.471200714738,0.8652145077372507,0.7963800904977375,False,True,False,False,3598.4923545548663,0.16825324057320165,50378.89296376813,0.012018088615472749,1.9819706701670956,1.4574371773806984,0.5416666662152777,-3155.0319999999997,4433.211,633.3158571428572,1653.0,8525.586,608.9704285714286,1653.0,20915.545000000002,697.1848333333334,1847.0
2023-02-16,MAR01K24P,747.875,2500,720.0,264.0,MAR,605.458,1833.0,1502.0,1040.0,1035.583,709.0,837.0,830.619,690.450329285412,0.0,1833.0,716.2792857142857,550.3876755601702,0.0,1833.0,687.8357666666667,484.96232721469767,0.0,1833.0,1200.0,600.0,445.0,870.7142857142857,863.9561551926339,0.0,2500.0,778.9285714285714,630.1500998584768,0.0,2500.0,650.0,1070.0,710.0,882.417,600.0,819.0,0.23522193116615853,-0.2808894230769231,-82.74400000000003,31.59571428571428,1.159630070848779,3,16,7,2,1,0.43388373911755823,-0.900968867902419,-0.10116832198743204,-0.9948693233918952,0.8660254037844386,0.5000000000000001,0,47,153888.006,696.3258190045249,602.471200714738,0.8652145077372507,0.7963800904977375,False,True,False,False,4099.046212905452,0.1824509802946199,57386.646980676334,0.01303221288113937,3.342804608600629,0.3530001666682264,0.2879999998848,-1402.9069999999997,3966.336,566.6194285714286,1653.0,9624.711,687.4793571428571,1847.0,20541.962,684.7320666666667,1847.0
