id,source,source_index,target,target_index,coefficient,correlation,relationship_type,lag
490,Production_rolling_mean_7,35,Sales_rolling_max_30,27,1.0,0.5447082572568569,causal,0
497,Production_rolling_mean_7,35,Production_rolling_max_14,42,1.0,0.8202356619219322,causal,0
500,Production_rolling_mean_7,35,Factory_Issue_rolling_std_7,51,1.0,0.5697094619159517,causal,0
505,Production_rolling_mean_7,35,Factory_Issue_rolling_min_14,56,1.0,0.6272400419380979,causal,0
507,Production_rolling_mean_7,35,Delivery_lag_7,59,1.0,0.5198141822847382,causal,0
508,Production_rolling_mean_7,35,Delivery_rolling_mean_7,65,1.0,0.8886174326596651,causal,0
510,Production_rolling_mean_7,35,Delivery_rolling_min_7,67,1.0,0.7866011428799776,causal,0
511,Production_rolling_mean_7,35,Delivery_rolling_max_7,68,1.0,0.8206894347360668,causal,0
513,Production_rolling_mean_7,35,Delivery_rolling_min_14,71,1.0,0.6773623684058343,causal,0
515,Production_rolling_std_7,36,Sales_rolling_mean_7,16,0.32342188046831716,0.32342188046831716,associated,0
516,Production_rolling_std_7,36,Sales_rolling_mean_14,20,1.0,0.42357945457509677,causal,0
517,Production_rolling_std_7,36,Sales_rolling_std_14,21,1.0,0.36691887229023396,causal,0
518,Production_rolling_std_7,36,Sales_rolling_max_14,23,1.0,0.3821636578274453,causal,0
522,Production_rolling_std_7,36,Production_rolling_max_14,42,1.0,0.42109072433726735,causal,0
524,Production_rolling_std_7,36,Factory_Issue_rolling_std_7,51,1.0,0.6760805541937454,causal,0
529,Production_rolling_std_7,36,Delivery_lag_7,59,1.0,0.2713664021183016,causal,0
531,Production_rolling_std_7,36,Delivery_rolling_max_7,68,1.0,0.5199902720357573,causal,0
533,Production_rolling_std_7,36,Delivery_rolling_std_14,70,0.2900520000811701,0.2900520000811701,associated,0
535,Production_rolling_min_7,37,Sales_rolling_mean_7,16,1.0,0.6252513457094164,causal,0
536,Production_rolling_min_7,37,Sales_rolling_mean_14,20,1.0,0.7377280393627672,causal,0
537,Production_rolling_min_7,37,Sales_rolling_std_14,21,1.0,0.566483260959609,causal,0
538,Production_rolling_min_7,37,Sales_rolling_mean_30,24,1.0,0.5844179066081502,causal,0
540,Production_rolling_min_7,37,Sales_rolling_max_30,27,1.0,0.5481841544637206,causal,0
544,Production_rolling_min_7,37,Delivery_lag_7,59,1.0,0.47804743339760614,causal,0
545,Production_rolling_min_7,37,Delivery_rolling_mean_7,65,1.0,0.8401991746577763,causal,0
546,Production_rolling_min_7,37,Delivery_rolling_max_7,68,1.0,0.7002036946647022,causal,0
548,Production_rolling_min_7,37,Delivery_rolling_min_14,71,1.0,0.7353295623208316,causal,0
550,Production_rolling_max_7,38,Sales_rolling_mean_7,16,1.0,0.5665911680281971,causal,0
551,Production_rolling_max_7,38,Sales_rolling_std_7,17,1.0,0.5555264023993404,causal,0
552,Production_rolling_max_7,38,Sales_rolling_max_7,19,1.0,0.5436264182857738,causal,0
553,Production_rolling_max_7,38,Sales_rolling_mean_14,20,1.0,0.7080820265449993,causal,0
554,Production_rolling_max_7,38,Sales_rolling_std_14,21,1.0,0.6443963726274637,causal,0
555,Production_rolling_max_7,38,Sales_rolling_max_14,23,1.0,0.6741090403652583,causal,0
556,Production_rolling_max_7,38,Sales_rolling_mean_30,24,1.0,0.4933908191338202,causal,0
558,Production_rolling_max_7,38,Sales_rolling_max_30,27,1.0,0.42962337727107497,causal,0
566,Production_rolling_max_7,38,Production_rolling_max_14,42,1.0,0.7853390830431953,causal,0
570,Production_rolling_max_7,38,Factory_Issue_rolling_std_7,51,1.0,0.629435986519845,causal,0
575,Production_rolling_max_7,38,Factory_Issue_rolling_min_14,56,1.0,0.49358861853338887,causal,0
577,Production_rolling_max_7,38,Delivery_lag_7,59,1.0,0.4985985841033603,causal,0
578,Production_rolling_max_7,38,Delivery_rolling_mean_7,65,1.0,0.8104115814934388,causal,0
580,Production_rolling_max_7,38,Delivery_rolling_min_7,67,1.0,0.6740650168462019,causal,0
581,Production_rolling_max_7,38,Delivery_rolling_max_7,68,1.0,0.796757751939185,causal,0
583,Production_rolling_max_7,38,Delivery_rolling_min_14,71,1.0,0.5570483396550467,causal,0
585,Production_rolling_mean_14,39,Sales_rolling_mean_7,16,1.0,0.5095506826640532,causal,0
586,Production_rolling_mean_14,39,Sales_rolling_std_7,17,1.0,0.4882953936273526,causal,0
587,Production_rolling_mean_14,39,Sales_rolling_mean_14,20,1.0,0.7396525324435009,causal,0
588,Production_rolling_mean_14,39,Sales_rolling_std_14,21,1.0,0.6235935381648372,causal,0
589,Production_rolling_mean_14,39,Sales_rolling_max_14,23,1.0,0.6582435049952475,causal,0
590,Production_rolling_mean_14,39,Sales_rolling_mean_30,24,1.0,0.6681632908316258,causal,0
592,Production_rolling_mean_14,39,Sales_rolling_max_30,27,1.0,0.6432250793579805,causal,0
597,Production_rolling_mean_14,39,Production_rolling_max_14,42,1.0,0.8852719917911662,causal,0
600,Production_rolling_mean_14,39,Factory_Issue_rolling_std_7,51,1.0,0.446923129090677,causal,0
603,Production_rolling_mean_14,39,Factory_Issue_rolling_min_14,56,1.0,0.7949033987349461,causal,0
605,Production_rolling_mean_14,39,Delivery_lag_7,59,1.0,0.6223503311894619,causal,0
607,Production_rolling_mean_14,39,Delivery_rolling_mean_7,65,1.0,0.8165877729629355,causal,0
609,Production_rolling_mean_14,39,Delivery_rolling_max_7,68,1.0,0.7614422402115005,causal,0
611,Production_rolling_mean_14,39,Delivery_rolling_min_14,71,1.0,0.7813501019132851,causal,0
616,Production_rolling_std_14,40,Delivery_rolling_std_14,70,0.4591603944545121,0.4591603944545121,associated,0
618,Production_rolling_std_14,40,Sales_momentum_14,76,0.15137418462378002,-0.15137418462378002,associated,0
619,Production_rolling_min_14,41,Sales_rolling_mean_7,16,1.0,0.5461445517953388,causal,0
620,Production_rolling_min_14,41,Sales_rolling_mean_14,20,1.0,0.7027637865591128,causal,0
621,Production_rolling_min_14,41,Sales_rolling_mean_30,24,1.0,0.7025882264501939,causal,0
623,Production_rolling_min_14,41,Delivery_rolling_max_7,68,1.0,0.5902243970516438,causal,0
627,Production_rolling_max_14,42,Sales_rolling_mean_14,20,1.0,0.5922510922504134,causal,0
628,Production_rolling_max_14,42,Sales_rolling_std_14,21,1.0,0.6059244892653519,causal,0
629,Production_rolling_max_14,42,Sales_rolling_max_14,23,1.0,0.628363267837947,causal,0
630,Production_rolling_max_14,42,Sales_rolling_mean_30,24,1.0,0.4549834165461891,causal,0
631,Production_rolling_max_14,42,Sales_rolling_std_30,25,1.0,0.5812729893489995,causal,0
632,Production_rolling_max_14,42,Sales_rolling_max_30,27,1.0,0.5817237729543122,causal,0
633,Production_rolling_max_14,42,Production_lag_14,30,1.0,0.3345616087462497,causal,0
634,Production_rolling_max_14,42,Production_rolling_min_7,37,1.0,0.7117028567160273,causal,0
635,Production_rolling_max_14,42,Production_rolling_std_14,40,1.0,0.570090000551268,causal,0
636,Production_rolling_max_14,42,Production_rolling_min_14,41,1.0,0.6271269096150737,causal,0
637,Production_rolling_max_14,42,Factory_Issue_lag_7,44,1.0,0.6885870944194663,causal,0
638,Production_rolling_max_14,42,Factory_Issue_lag_14,45,1.0,0.3611676483969726,causal,0
639,Production_rolling_max_14,42,Factory_Issue_rolling_mean_14,54,1.0,0.870988731094923,causal,0
640,Production_rolling_max_14,42,Factory_Issue_rolling_std_14,55,1.0,0.5127389473329524,causal,0
641,Production_rolling_max_14,42,Factory_Issue_rolling_max_14,57,1.0,0.8725436378552339,causal,0
642,Production_rolling_max_14,42,Delivery_lag_7,59,1.0,0.5988744175705986,causal,0
643,Production_rolling_max_14,42,Delivery_lag_14,60,1.0,0.3811489120877007,causal,0
644,Production_rolling_max_14,42,Delivery_rolling_mean_7,65,1.0,0.7092997045240024,causal,0
645,Production_rolling_max_14,42,Delivery_rolling_std_7,66,0.3497922519115396,0.3497922519115396,associated,0
646,Production_rolling_max_14,42,Delivery_rolling_max_7,68,1.0,0.703748308373032,causal,0
647,Production_rolling_max_14,42,Delivery_rolling_mean_14,69,1.0,0.8014187294913409,causal,0
648,Production_rolling_max_14,42,Delivery_rolling_std_14,70,0.30344923812001023,0.30344923812001023,associated,0
649,Production_rolling_max_14,42,Delivery_rolling_min_14,71,1.0,0.6141486738755294,causal,0
650,Production_rolling_max_14,42,Delivery_rolling_max_14,72,1.0,0.81689236157946,causal,0
651,Production_rolling_max_14,42,inventory_proxy,103,0.19203824533501343,0.19203824533501343,associated,0
653,Factory_Issue_lag_1,43,Sales_rolling_mean_7,16,1.0,0.6198101449536669,causal,0
654,Factory_Issue_lag_1,43,Sales_rolling_std_7,17,1.0,0.5199542617272209,causal,0
655,Factory_Issue_lag_1,43,Sales_rolling_max_7,19,1.0,0.5537902117239032,causal,0
656,Factory_Issue_lag_1,43,Sales_rolling_mean_14,20,1.0,0.6421771373030778,causal,0
657,Factory_Issue_lag_1,43,Sales_rolling_std_14,21,1.0,0.5295510821023582,causal,0
658,Factory_Issue_lag_1,43,Sales_rolling_max_14,23,1.0,0.5756675106315995,causal,0
659,Factory_Issue_lag_1,43,Sales_rolling_mean_30,24,1.0,0.49029967539801356,causal,0
661,Factory_Issue_lag_1,43,Sales_rolling_max_30,27,1.0,0.4382862318068304,causal,0
669,Factory_Issue_lag_1,43,Production_rolling_max_14,42,1.0,0.5901883990174381,causal,0
671,Factory_Issue_lag_1,43,Factory_Issue_rolling_std_7,51,1.0,0.4685047913269019,causal,0
675,Factory_Issue_lag_1,43,Factory_Issue_rolling_min_14,56,1.0,0.4966256186931718,causal,0
677,Factory_Issue_lag_1,43,Delivery_lag_1,58,1.0,0.7308260384387427,causal,0
678,Factory_Issue_lag_1,43,Delivery_rolling_mean_7,65,1.0,0.7570054622079438,causal,0
680,Factory_Issue_lag_1,43,Delivery_rolling_min_7,67,1.0,0.6336950275337646,causal,0
681,Factory_Issue_lag_1,43,Delivery_rolling_max_7,68,1.0,0.6872030447187233,causal,0
683,Factory_Issue_lag_1,43,Delivery_rolling_min_14,71,1.0,0.5666553456311411,causal,0
686,Factory_Issue_lag_1,43,delivery_sales_ratio,101,1.0,0.28134789478337185,causal,0
687,Factory_Issue_lag_7,44,Factory_Issue,1,1.0,0.36874655598469747,causal,0
688,Factory_Issue_lag_7,44,Sales_rolling_std_7,17,1.0,0.3264443098413531,causal,0
689,Factory_Issue_lag_7,44,Sales_rolling_mean_14,20,1.0,0.4333617211474345,causal,0
690,Factory_Issue_lag_7,44,Sales_rolling_std_14,21,1.0,0.474622201152714,causal,0
691,Factory_Issue_lag_7,44,Sales_rolling_max_14,23,1.0,0.474799050535001,causal,0
692,Factory_Issue_lag_7,44,Sales_rolling_mean_30,24,1.0,0.42819277687594326,causal,0
694,Factory_Issue_lag_7,44,Sales_rolling_max_30,27,1.0,0.5181189679472133,causal,0
702,Factory_Issue_lag_7,44,Factory_Issue_rolling_min_14,56,1.0,0.5235413947678392,causal,0
704,Factory_Issue_lag_7,44,Delivery_lag_7,59,1.0,0.7442262740600891,causal,0
706,Factory_Issue_lag_7,44,Delivery_rolling_min_14,71,1.0,0.48766022622944943,causal,0
710,Factory_Issue_lag_14,45,Sales_rolling_std_14,21,1.0,0.2718295088192731,causal,0
711,Factory_Issue_lag_14,45,Sales_rolling_max_14,23,1.0,0.21242185692023138,causal,0
712,Factory_Issue_lag_14,45,Sales_rolling_mean_30,24,1.0,0.3319904969714548,causal,0
714,Factory_Issue_lag_14,45,Sales_rolling_max_30,27,1.0,0.538146097262006,causal,0
720,Factory_Issue_lag_14,45,Delivery_rolling_max_7,68,1.0,0.24791769178975406,causal,0
722,Factory_Issue_lag_14,45,Delivery_rolling_min_14,71,1.0,0.3452921153228682,causal,0
725,Factory_Issue_rolling_mean_1,46,Factory_Issue,1,1.0,1.0,causal,0
726,Factory_Issue_rolling_mean_1,46,Factory_Issue_rolling_std_7,51,1.0,0.4667909568860353,causal,0
727,Factory_Issue_rolling_min_1,48,Factory_Issue,1,1.0,1.0,causal,0
728,Factory_Issue_rolling_min_1,48,Factory_Issue_rolling_mean_1,46,1.0,1.0,causal,0
729,Factory_Issue_rolling_min_1,48,Factory_Issue_rolling_std_7,51,1.0,0.4667909568860353,causal,0
730,Factory_Issue_rolling_max_1,49,Factory_Issue,1,1.0,1.0,causal,0
731,Factory_Issue_rolling_max_1,49,Factory_Issue_rolling_mean_1,46,1.0,1.0,causal,0
732,Factory_Issue_rolling_max_1,49,Factory_Issue_rolling_min_1,48,1.0,1.0,causal,0
733,Factory_Issue_rolling_max_1,49,Factory_Issue_rolling_std_7,51,1.0,0.4667909568860353,causal,0
734,Factory_Issue_rolling_mean_7,50,Sales_rolling_mean_7,16,1.0,0.6562298925405154,causal,0
735,Factory_Issue_rolling_mean_7,50,Sales_rolling_std_7,17,1.0,0.6131366086638333,causal,0
736,Factory_Issue_rolling_mean_7,50,Sales_rolling_mean_14,20,1.0,0.7895614557388052,causal,0
737,Factory_Issue_rolling_mean_7,50,Sales_rolling_std_14,21,1.0,0.7145752121830089,causal,0
738,Factory_Issue_rolling_mean_7,50,Sales_rolling_max_14,23,1.0,0.7582786586130416,causal,0
739,Factory_Issue_rolling_mean_7,50,Sales_rolling_mean_30,24,1.0,0.6439962288819613,causal,0
741,Factory_Issue_rolling_mean_7,50,Sales_rolling_max_30,27,1.0,0.6490315843890131,causal,0
748,Factory_Issue_rolling_mean_7,50,Production_rolling_max_14,42,1.0,0.8431646785910112,causal,0
750,Factory_Issue_rolling_mean_7,50,Factory_Issue_rolling_std_7,51,1.0,0.5096944778206653,causal,0
754,Factory_Issue_rolling_mean_7,50,Factory_Issue_rolling_min_14,56,1.0,0.7135623262377659,causal,0
756,Factory_Issue_rolling_mean_7,50,Delivery_lag_7,59,1.0,0.5407123645762201,causal,0
757,Factory_Issue_rolling_mean_7,50,Delivery_rolling_mean_7,65,1.0,0.9257867697502801,causal,0
759,Factory_Issue_rolling_mean_7,50,Delivery_rolling_min_7,67,1.0,0.8097971298670132,causal,0
760,Factory_Issue_rolling_mean_7,50,Delivery_rolling_max_7,68,1.0,0.8579760480639667,causal,0
762,Factory_Issue_rolling_mean_7,50,Delivery_rolling_min_14,71,1.0,0.7249489515121885,causal,0
764,Factory_Issue_rolling_std_7,51,Sales_rolling_mean_7,16,0.40629808419744823,0.40629808419744823,associated,0
765,Factory_Issue_rolling_std_7,51,Sales_rolling_mean_14,20,0.4901276008913428,0.4901276008913428,associated,0
766,Factory_Issue_rolling_std_7,51,Sales_rolling_std_30,25,0.3506361538154206,0.3506361538154206,associated,0
767,Factory_Issue_rolling_std_7,51,Sales_rolling_max_30,27,0.2949674766821353,0.2949674766821353,associated,0
768,Factory_Issue_rolling_std_7,51,Production_rolling_std_14,40,1.0,0.5302221282163518,causal,0
769,Factory_Issue_rolling_std_7,51,Production_rolling_max_14,42,1.0,0.49501759933307077,causal,0
770,Factory_Issue_rolling_std_7,51,Factory_Issue_rolling_mean_14,54,0.39119991417153577,0.39119991417153577,associated,0
771,Factory_Issue_rolling_std_7,51,Factory_Issue_rolling_std_14,55,1.0,0.6639743359550668,causal,0
772,Factory_Issue_rolling_std_7,51,Factory_Issue_rolling_max_14,57,1.0,0.5208533625985642,causal,0
773,Factory_Issue_rolling_std_7,51,Delivery_rolling_std_7,66,1.0,0.594811884897884,causal,0
774,Factory_Issue_rolling_std_7,51,Delivery_rolling_max_7,68,1.0,0.6170262263287464,causal,0
775,Factory_Issue_rolling_std_7,51,Delivery_rolling_mean_14,69,1.0,0.46700095639750444,causal,0
776,Factory_Issue_rolling_std_7,51,Delivery_rolling_std_14,70,0.38687148004239275,0.38687148004239275,associated,0
777,Factory_Issue_rolling_std_7,51,Delivery_rolling_max_14,72,1.0,0.49094920565623035,causal,0
778,Factory_Issue_rolling_std_7,51,quarter_cos,87,0.17257130685474,0.17257130685474,associated,0
779,Factory_Issue_rolling_min_7,52,Sales_rolling_mean_7,16,1.0,0.524307376014327,causal,0
780,Factory_Issue_rolling_min_7,52,Sales_rolling_std_7,17,1.0,0.4768701625679792,causal,0
781,Factory_Issue_rolling_min_7,52,Sales_rolling_max_7,19,1.0,0.5124082038488114,causal,0
782,Factory_Issue_rolling_min_7,52,Sales_rolling_mean_14,20,1.0,0.6512199571773853,causal,0
783,Factory_Issue_rolling_min_7,52,Sales_rolling_std_14,21,1.0,0.5664683820546175,causal,0
784,Factory_Issue_rolling_min_7,52,Sales_rolling_max_14,23,1.0,0.6425893777682253,causal,0
785,Factory_Issue_rolling_min_7,52,Sales_rolling_mean_30,24,1.0,0.5753384162446699,causal,0
787,Factory_Issue_rolling_min_7,52,Sales_rolling_max_30,27,1.0,0.6274247841793111,causal,0
793,Factory_Issue_rolling_min_7,52,Production_rolling_max_14,42,1.0,0.728378509763568,causal,0
798,Factory_Issue_rolling_min_7,52,Factory_Issue_rolling_min_14,56,1.0,0.7995133254646596,causal,0
800,Factory_Issue_rolling_min_7,52,Delivery_lag_1,58,1.0,0.5199341466092663,causal,0
801,Factory_Issue_rolling_min_7,52,Delivery_lag_7,59,1.0,0.4796099063466308,causal,0
802,Factory_Issue_rolling_min_7,52,Delivery_rolling_mean_7,65,1.0,0.7765173114317038,causal,0
803,Factory_Issue_rolling_min_7,52,Delivery_rolling_min_7,67,1.0,0.7329082857673622,causal,0
804,Factory_Issue_rolling_min_7,52,Delivery_rolling_max_7,68,1.0,0.6904680456438876,causal,0
806,Factory_Issue_rolling_min_7,52,Delivery_rolling_min_14,71,1.0,0.6420884453350658,causal,0
808,Factory_Issue_rolling_max_7,53,Sales_rolling_mean_7,16,1.0,0.5969415648773493,causal,0
809,Factory_Issue_rolling_max_7,53,Sales_rolling_mean_14,20,1.0,0.7134371136627695,causal,0
810,Factory_Issue_rolling_max_7,53,Sales_rolling_std_14,21,1.0,0.7604863233777976,causal,0
811,Factory_Issue_rolling_max_7,53,Sales_rolling_max_14,23,1.0,0.7621381340501222,causal,0
812,Factory_Issue_rolling_max_7,53,Sales_rolling_mean_30,24,1.0,0.5371339153444395,causal,0
814,Factory_Issue_rolling_max_7,53,Sales_rolling_max_30,27,1.0,0.6205866297574579,causal,0
820,Factory_Issue_rolling_max_7,53,Production_rolling_max_14,42,1.0,0.8023798028899571,causal,0
822,Factory_Issue_rolling_max_7,53,Factory_Issue_rolling_std_7,51,1.0,0.782084738446981,causal,0
825,Factory_Issue_rolling_max_7,53,Factory_Issue_rolling_min_14,56,1.0,0.4989091009813711,causal,0
827,Factory_Issue_rolling_max_7,53,Delivery_lag_7,59,1.0,0.5158164824429112,causal,0
828,Factory_Issue_rolling_max_7,53,Delivery_rolling_mean_7,65,1.0,0.8192827208523975,causal,0
830,Factory_Issue_rolling_max_7,53,Delivery_rolling_max_7,68,1.0,0.8669284882445675,causal,0
832,Factory_Issue_rolling_max_7,53,Delivery_rolling_std_14,70,1.0,0.3997427369613277,causal,0
833,Factory_Issue_rolling_max_7,53,Delivery_rolling_min_14,71,1.0,0.5444612604400715,causal,0
835,Factory_Issue_rolling_mean_14,54,Sales_rolling_mean_7,16,1.0,0.53659068067876,causal,0
836,Factory_Issue_rolling_mean_14,54,Sales_rolling_std_7,17,1.0,0.5244341420169268,causal,0
837,Factory_Issue_rolling_mean_14,54,Sales_rolling_mean_14,20,1.0,0.7587156695200462,causal,0
838,Factory_Issue_rolling_mean_14,54,Sales_rolling_std_14,21,1.0,0.6645724564935127,causal,0
839,Factory_Issue_rolling_mean_14,54,Sales_rolling_max_14,23,1.0,0.6979345020177861,causal,0
840,Factory_Issue_rolling_mean_14,54,Sales_rolling_mean_30,24,1.0,0.7269011440926628,causal,0
842,Factory_Issue_rolling_mean_14,54,Sales_rolling_max_30,27,1.0,0.716949099899377,causal,0
848,Factory_Issue_rolling_mean_14,54,Factory_Issue_rolling_std_7,51,0.39119991417153577,0.39119991417153577,associated,0
850,Factory_Issue_rolling_mean_14,54,Delivery_lag_7,59,1.0,0.6179925562106555,causal,0
852,Factory_Issue_rolling_mean_14,54,Delivery_rolling_mean_7,65,1.0,0.8280633273458308,causal,0
854,Factory_Issue_rolling_mean_14,54,Delivery_rolling_max_7,68,1.0,0.7891273538560448,causal,0
856,Factory_Issue_rolling_mean_14,54,Delivery_rolling_min_14,71,1.0,0.7868761319976163,causal,0
859,Factory_Issue_rolling_std_14,55,Factory_Issue,1,0.2842124070786648,0.2842124070786648,associated,0
860,Factory_Issue_rolling_min_14,56,Sales_rolling_mean_7,16,1.0,0.5076523926966298,causal,0
861,Factory_Issue_rolling_min_14,56,Sales_rolling_std_7,17,1.0,0.4170390919065258,causal,0
862,Factory_Issue_rolling_min_14,56,Sales_rolling_max_7,19,1.0,0.4629195774762884,causal,0
863,Factory_Issue_rolling_min_14,56,Sales_rolling_mean_14,20,1.0,0.6626393073226369,causal,0
864,Factory_Issue_rolling_min_14,56,Sales_rolling_std_14,21,1.0,0.45961351142234325,causal,0
865,Factory_Issue_rolling_min_14,56,Sales_rolling_max_14,23,1.0,0.5478061099014547,causal,0
866,Factory_Issue_rolling_min_14,56,Sales_rolling_mean_30,24,1.0,0.688892545000014,causal,0
867,Factory_Issue_rolling_min_14,56,Sales_rolling_std_30,25,1.0,0.5943531194775101,causal,0
868,Factory_Issue_rolling_min_14,56,Sales_rolling_max_30,27,1.0,0.5959937651877729,causal,0
869,Factory_Issue_rolling_min_14,56,Production_lag_14,30,1.0,0.39099908265556144,causal,0
870,Factory_Issue_rolling_min_14,56,Production_rolling_min_7,37,1.0,0.7263956048032802,causal,0
871,Factory_Issue_rolling_min_14,56,Production_rolling_min_14,41,1.0,0.8687843865737532,causal,0
872,Factory_Issue_rolling_min_14,56,Production_rolling_max_14,42,1.0,0.6491812146521589,causal,0
873,Factory_Issue_rolling_min_14,56,Factory_Issue_lag_14,45,1.0,0.43355072044299764,causal,0
874,Factory_Issue_rolling_min_14,56,Factory_Issue_rolling_mean_14,54,1.0,0.8515420693749192,causal,0
875,Factory_Issue_rolling_min_14,56,Factory_Issue_rolling_max_14,57,1.0,0.5969202428761252,causal,0
876,Factory_Issue_rolling_min_14,56,Delivery_lag_1,58,1.0,0.4558718493625863,causal,0
877,Factory_Issue_rolling_min_14,56,Delivery_lag_14,60,1.0,0.3718224258631841,causal,0
878,Factory_Issue_rolling_min_14,56,Delivery_rolling_mean_7,65,1.0,0.6849061896445562,causal,0
879,Factory_Issue_rolling_min_14,56,Delivery_rolling_min_7,67,1.0,0.6464612566171373,causal,0
880,Factory_Issue_rolling_min_14,56,Delivery_rolling_max_7,68,1.0,0.6174965350928934,causal,0
881,Factory_Issue_rolling_min_14,56,Delivery_rolling_mean_14,69,1.0,0.8028530073683757,causal,0
882,Factory_Issue_rolling_min_14,56,Delivery_rolling_min_14,71,1.0,0.7790956473454425,causal,0
883,Factory_Issue_rolling_min_14,56,Delivery_rolling_max_14,72,1.0,0.6827903015242154,causal,0
884,Factory_Issue_rolling_min_14,56,inventory_proxy,103,0.21108083293054994,0.21108083293054994,associated,0
885,Factory_Issue_rolling_max_14,57,Sales_rolling_mean_14,20,1.0,0.6022439537435273,causal,0
886,Factory_Issue_rolling_max_14,57,Sales_rolling_mean_30,24,1.0,0.4891090815122845,causal,0
888,Factory_Issue_rolling_max_14,57,Sales_rolling_max_30,27,1.0,0.7288594139232829,causal,0
897,Factory_Issue_rolling_max_14,57,Delivery_rolling_std_14,70,1.0,0.42605390309782626,causal,0
898,Factory_Issue_rolling_max_14,57,Delivery_rolling_min_14,71,1.0,0.5370214033341467,causal,0
901,Delivery_lag_1,58,Sales_lag_3,11,1.0,0.40325436695425065,causal,0
902,Delivery_lag_1,58,Sales_rolling_mean_7,16,1.0,0.6490939540015799,causal,0
903,Delivery_lag_1,58,Sales_rolling_std_7,17,1.0,0.5435939000866642,causal,0
904,Delivery_lag_1,58,Sales_rolling_max_7,19,1.0,0.5868654137836427,causal,0
905,Delivery_lag_1,58,Sales_rolling_mean_14,20,1.0,0.6283022466590095,causal,0
906,Delivery_lag_1,58,Sales_rolling_std_14,21,1.0,0.48175608543217185,causal,0
907,Delivery_lag_1,58,Sales_rolling_max_14,23,1.0,0.5475611467959326,causal,0
908,Delivery_lag_1,58,Sales_rolling_mean_30,24,1.0,0.498842623599054,causal,0
909,Delivery_lag_1,58,Sales_rolling_std_30,25,1.0,0.4159510656290958,causal,0
910,Delivery_lag_1,58,Sales_rolling_max_30,27,1.0,0.3972498867244325,causal,0
911,Delivery_lag_1,58,Production_rolling_mean_7,35,1.0,0.6251567975936706,causal,0
912,Delivery_lag_1,58,Production_rolling_min_7,37,1.0,0.5819036601816036,causal,0
913,Delivery_lag_1,58,Production_rolling_max_7,38,1.0,0.5768784984740846,causal,0
914,Delivery_lag_1,58,Production_rolling_mean_14,39,1.0,0.5360805717149641,causal,0
915,Delivery_lag_1,58,Production_rolling_min_14,41,1.0,0.48591414396573257,causal,0
916,Delivery_lag_1,58,Factory_Issue_rolling_mean_7,50,1.0,0.6481564249896861,causal,0
917,Delivery_lag_1,58,Factory_Issue_rolling_max_7,53,1.0,0.5866279022666706,causal,0
918,Delivery_lag_1,58,Factory_Issue_rolling_mean_14,54,1.0,0.5395563337001246,causal,0
919,Delivery_lag_1,58,Factory_Issue_rolling_max_14,57,1.0,0.47325017102327527,causal,0
920,Delivery_lag_1,58,Delivery_rolling_mean_7,65,1.0,0.7236330244153906,causal,0
921,Delivery_lag_1,58,Delivery_rolling_min_7,67,1.0,0.6195206608163568,causal,0
922,Delivery_lag_1,58,Delivery_rolling_max_7,68,1.0,0.6306317876522338,causal,0
923,Delivery_lag_1,58,Delivery_rolling_mean_14,69,1.0,0.6086076032651103,causal,0
924,Delivery_lag_1,58,Delivery_rolling_min_14,71,1.0,0.5431576289791027,causal,0
925,Delivery_lag_1,58,Delivery_rolling_max_14,72,1.0,0.5359688475516634,causal,0
926,Delivery_lag_7,59,Delivery,2,1.0,0.40661866856074963,causal,0
927,Delivery_lag_7,59,Temperature,6,1.0,-0.26319927257679565,causal,0
928,Delivery_lag_7,59,Sales_rolling_mean_14,20,1.0,0.4440904272959135,causal,0
929,Delivery_lag_7,59,Sales_rolling_max_14,23,1.0,0.49093548664259556,causal,0
930,Delivery_lag_7,59,Sales_rolling_mean_30,24,1.0,0.425452014659306,causal,0
931,Delivery_lag_7,59,Sales_rolling_std_30,25,1.0,0.48292276509052146,causal,0
932,Delivery_lag_7,59,Sales_rolling_max_30,27,1.0,0.49243333737877304,causal,0
933,Delivery_lag_7,59,Production_lag_14,30,1.0,0.3630853330431684,causal,0
934,Delivery_lag_7,59,Production_rolling_min_14,41,1.0,0.45972951966110187,causal,0
935,Delivery_lag_7,59,Factory_Issue_lag_14,45,1.0,0.34430697205070043,causal,0
936,Delivery_lag_7,59,Factory_Issue_rolling_std_7,51,1.0,0.29645062725973753,causal,0
937,Delivery_lag_7,59,Factory_Issue_rolling_min_14,56,1.0,0.4508640459493807,causal,0
938,Delivery_lag_7,59,Factory_Issue_rolling_max_14,57,1.0,0.5751661863876056,causal,0
939,Delivery_lag_7,59,Delivery_lag_14,60,1.0,0.462910820500139,causal,0
940,Delivery_lag_7,59,Delivery_rolling_mean_14,69,1.0,0.6016381209647367,causal,0
941,Delivery_lag_7,59,Delivery_rolling_min_14,71,1.0,0.47010170010997115,causal,0
942,Delivery_lag_7,59,Delivery_rolling_max_14,72,1.0,0.6111754366464855,causal,0
943,Delivery_lag_7,59,day_of_week_sin,78,1.0,0.2780988215141016,causal,0
944,Delivery_lag_14,60,Delivery,2,1.0,0.2542488840999778,causal,0
946,Delivery_lag_14,60,Sales_rolling_std_14,21,1.0,0.2846077034046981,causal,0
947,Delivery_lag_14,60,Sales_rolling_mean_30,24,1.0,0.3074496100608323,causal,0
