id,source,source_index,target,target_index,coefficient,correlation,relationship_type,lag
311,Sales_rolling_max_7,19,Sales_rolling_mean_30,24,1.0,0.6458892585066125,causal,0
312,Sales_rolling_max_7,19,Sales_rolling_std_30,25,1.0,0.6189425421697713,causal,0
313,Sales_rolling_max_7,19,Sales_rolling_max_30,27,1.0,0.5613325803039961,causal,0
314,Sales_rolling_max_7,19,Production_rolling_min_7,37,1.0,0.5302476879848049,causal,0
315,Sales_rolling_max_7,19,Production_rolling_mean_14,39,1.0,0.4654525614837877,causal,0
316,Sales_rolling_max_7,19,Production_rolling_min_14,41,1.0,0.45093464988058546,causal,0
317,Sales_rolling_max_7,19,Factory_Issue_rolling_mean_7,50,1.0,0.625268982548141,causal,0
318,Sales_rolling_max_7,19,Factory_Issue_rolling_std_7,51,1.0,0.42623767348473823,causal,0
319,Sales_rolling_max_7,19,Factory_Issue_rolling_max_7,53,1.0,0.6124068046365163,causal,0
320,Sales_rolling_max_7,19,Factory_Issue_rolling_mean_14,54,1.0,0.5118895642652382,causal,0
321,Sales_rolling_max_7,19,Factory_Issue_rolling_max_14,57,1.0,0.4664873537134462,causal,0
322,Sales_rolling_max_7,19,Delivery_rolling_mean_7,65,1.0,0.7514579655000471,causal,0
323,Sales_rolling_max_7,19,Delivery_rolling_std_7,66,1.0,0.5492306179285045,causal,0
324,Sales_rolling_max_7,19,Delivery_rolling_min_7,67,1.0,0.5662953864126107,causal,0
325,Sales_rolling_max_7,19,Delivery_rolling_max_7,68,1.0,0.7674168066063909,causal,0
326,Sales_rolling_max_7,19,Delivery_rolling_mean_14,69,1.0,0.6005594496561432,causal,0
327,Sales_rolling_max_7,19,Delivery_rolling_min_14,71,1.0,0.5055821969652535,causal,0
328,Sales_rolling_max_7,19,Delivery_rolling_max_14,72,1.0,0.5590868435199284,causal,0
329,Sales_rolling_max_7,19,inventory_proxy,103,0.28526257859295145,-0.28526257859295145,associated,0
330,Sales_rolling_mean_14,20,Sales_rolling_mean_30,24,1.0,0.8192307756510442,causal,0
331,Sales_rolling_mean_14,20,Sales_rolling_std_30,25,0.5918261898718875,0.5918261898718875,associated,0
332,Sales_rolling_mean_14,20,Factory_Issue_rolling_std_7,51,0.4901276008913428,0.4901276008913428,associated,0
333,Sales_rolling_mean_14,20,Delivery_rolling_std_7,66,0.5115249000720518,0.5115249000720518,associated,0
334,Sales_rolling_mean_14,20,Delivery_rolling_std_14,70,0.30629690633320333,0.30629690633320333,associated,0
335,Sales_rolling_mean_14,20,Delivery_rolling_max_14,72,1.0,0.709742718282104,causal,0
336,Sales_rolling_std_14,21,Sales_rolling_mean_7,16,1.0,0.5828300218075411,causal,0
337,Sales_rolling_std_14,21,Sales_rolling_mean_14,20,1.0,0.6977629083666768,causal,0
338,Sales_rolling_std_14,21,Sales_rolling_mean_30,24,1.0,0.6337453844097255,causal,0
339,Sales_rolling_std_14,21,Sales_rolling_std_30,25,1.0,0.8606658302506494,causal,0
340,Sales_rolling_std_14,21,Sales_rolling_max_30,27,1.0,0.7854922375818867,causal,0
341,Sales_rolling_std_14,21,Production_rolling_std_14,40,1.0,0.26494923787069974,causal,0
342,Sales_rolling_std_14,21,Production_rolling_min_14,41,1.0,0.4424354137133714,causal,0
343,Sales_rolling_std_14,21,Factory_Issue_rolling_std_7,51,1.0,0.5484521893107158,causal,0
344,Sales_rolling_std_14,21,Factory_Issue_rolling_std_14,55,1.0,0.4349796100843351,causal,0
345,Sales_rolling_std_14,21,Factory_Issue_rolling_max_14,57,1.0,0.6963547325445884,causal,0
346,Sales_rolling_std_14,21,Delivery_lag_7,59,1.0,0.5047178502089917,causal,0
347,Sales_rolling_std_14,21,Delivery_rolling_max_7,68,1.0,0.8371282333594937,causal,0
348,Sales_rolling_std_14,21,Delivery_rolling_mean_14,69,1.0,0.7134520835985304,causal,0
349,Sales_rolling_std_14,21,Delivery_rolling_std_14,70,1.0,0.49008757709238626,causal,0
350,Sales_rolling_std_14,21,Delivery_rolling_max_14,72,1.0,0.8169953497144924,causal,0
351,Sales_rolling_min_14,22,Sales_rolling_min_7,18,1.0,0.6157580936300971,causal,0
352,Sales_rolling_min_14,22,category_cultural_event,183,0.10027791930725628,0.10027791930725628,associated,0
353,Sales_rolling_max_14,23,Sales_rolling_mean_7,16,1.0,0.6772784608087594,causal,0
354,Sales_rolling_max_14,23,Sales_rolling_mean_14,20,1.0,0.7927880703468119,causal,0
355,Sales_rolling_max_14,23,Sales_rolling_std_14,21,1.0,0.9455961187053309,causal,0
356,Sales_rolling_max_14,23,Sales_rolling_mean_30,24,1.0,0.6672446167068531,causal,0
357,Sales_rolling_max_14,23,Sales_rolling_std_30,25,1.0,0.7992497586073146,causal,0
358,Sales_rolling_max_14,23,Sales_rolling_max_30,27,1.0,0.7680593624117309,causal,0
359,Sales_rolling_max_14,23,Production_rolling_min_7,37,1.0,0.6232769977244501,causal,0
360,Sales_rolling_max_14,23,Production_rolling_min_14,41,1.0,0.5013931127379674,causal,0
361,Sales_rolling_max_14,23,Factory_Issue_rolling_std_7,51,1.0,0.509068936109269,causal,0
362,Sales_rolling_max_14,23,Factory_Issue_rolling_max_14,57,1.0,0.7014867295884581,causal,0
363,Sales_rolling_max_14,23,Delivery_rolling_std_7,66,1.0,0.5690721972658027,causal,0
364,Sales_rolling_max_14,23,Delivery_rolling_max_7,68,1.0,0.8330215205479138,causal,0
365,Sales_rolling_max_14,23,Delivery_rolling_mean_14,69,1.0,0.7478658364119182,causal,0
366,Sales_rolling_max_14,23,Delivery_rolling_std_14,70,1.0,0.45582733143036785,causal,0
367,Sales_rolling_max_14,23,Delivery_rolling_min_14,71,1.0,0.5456214972518392,causal,0
368,Sales_rolling_max_14,23,Delivery_rolling_max_14,72,1.0,0.8016486913687567,causal,0
369,Sales_rolling_mean_30,24,Delivery_rolling_std_7,66,0.5065544226652409,0.5065544226652409,associated,0
370,Sales_rolling_mean_30,24,Delivery_rolling_std_14,70,0.39982478551258827,0.39982478551258827,associated,0
371,Sales_rolling_std_30,25,Sales_rolling_mean_7,16,0.5002331945703735,0.5002331945703735,associated,0
372,Sales_rolling_std_30,25,Sales_rolling_mean_14,20,0.5918261898718875,0.5918261898718875,associated,0
373,Sales_rolling_std_30,25,Sales_rolling_mean_30,24,1.0,0.6923455565805712,causal,0
374,Sales_rolling_std_30,25,Factory_Issue_rolling_std_7,51,0.3506361538154206,0.3506361538154206,associated,0
375,Sales_rolling_std_30,25,Delivery_rolling_std_7,66,0.432873849147484,0.432873849147484,associated,0
376,Sales_rolling_std_30,25,Delivery_rolling_std_14,70,0.43108723899565654,0.43108723899565654,associated,0
377,Sales_rolling_std_30,25,Delivery_rolling_max_14,72,1.0,0.8170431359354936,causal,0
378,Sales_rolling_std_30,25,delivery_sales_ratio,101,0.19599693260948053,0.19599693260948053,associated,0
379,Sales_rolling_min_30,26,Sales_rolling_min_7,18,1.0,0.6157580936300971,causal,0
380,Sales_rolling_min_30,26,Sales_rolling_min_14,22,1.0,1.0,causal,0
381,Sales_rolling_min_30,26,category_cultural_event,183,0.10027791930725628,0.10027791930725628,associated,0
382,Sales_rolling_max_30,27,Sales_rolling_mean_7,16,1.0,0.44714314359026647,causal,0
383,Sales_rolling_max_30,27,Sales_rolling_mean_14,20,1.0,0.5294453656194632,causal,0
384,Sales_rolling_max_30,27,Sales_rolling_mean_30,24,1.0,0.6226117584458781,causal,0
385,Sales_rolling_max_30,27,Sales_rolling_std_30,25,1.0,0.9398567310997471,causal,0
386,Sales_rolling_max_30,27,Production_rolling_min_14,41,1.0,0.4851063697784986,causal,0
387,Sales_rolling_max_30,27,Factory_Issue_rolling_std_7,51,0.2949674766821353,0.2949674766821353,associated,0
388,Sales_rolling_max_30,27,Delivery_rolling_std_7,66,0.3190205028616456,0.3190205028616456,associated,0
389,Sales_rolling_max_30,27,Delivery_rolling_max_7,68,1.0,0.6622395516606162,causal,0
390,Sales_rolling_max_30,27,Delivery_rolling_mean_14,69,1.0,0.6786032457393577,causal,0
391,Sales_rolling_max_30,27,Delivery_rolling_std_14,70,0.30954106317475516,0.30954106317475516,associated,0
392,Sales_rolling_max_30,27,Delivery_rolling_min_14,71,1.0,0.5299344484609169,causal,0
393,Sales_rolling_max_30,27,Delivery_rolling_max_14,72,1.0,0.7678346937732415,causal,0
394,Production_lag_1,28,Sales_lag_2,10,1.0,0.37931612648374013,causal,0
395,Production_lag_1,28,Sales_rolling_mean_7,16,1.0,0.5857387760350772,causal,0
396,Production_lag_1,28,Sales_rolling_std_7,17,1.0,0.496899021010067,causal,0
397,Production_lag_1,28,Sales_rolling_max_7,19,1.0,0.5236959418289836,causal,0
398,Production_lag_1,28,Sales_rolling_mean_14,20,1.0,0.6131072717074516,causal,0
399,Production_lag_1,28,Sales_rolling_std_14,21,1.0,0.4864473923802941,causal,0
400,Production_lag_1,28,Sales_rolling_max_14,23,1.0,0.5456755586725704,causal,0
401,Production_lag_1,28,Sales_rolling_std_30,25,1.0,0.4150941101263394,causal,0
402,Production_lag_1,28,Sales_rolling_max_30,27,1.0,0.38022457928584447,causal,0
403,Production_lag_1,28,Production_rolling_mean_7,35,1.0,0.7545595092380016,causal,0
404,Production_lag_1,28,Production_rolling_std_7,36,1.0,0.39682198750098835,causal,0
405,Production_lag_1,28,Production_rolling_min_7,37,1.0,0.6689387349438376,causal,0
406,Production_lag_1,28,Production_rolling_max_7,38,1.0,0.7002111434118075,causal,0
407,Production_lag_1,28,Production_rolling_mean_14,39,1.0,0.5883856252339179,causal,0
408,Production_lag_1,28,Production_rolling_min_14,41,1.0,0.49424678573601005,causal,0
409,Production_lag_1,28,Production_rolling_max_14,42,1.0,0.545310864619433,causal,0
410,Production_lag_1,28,Factory_Issue_lag_1,43,1.0,0.7985092268625475,causal,0
411,Production_lag_1,28,Factory_Issue_lag_7,44,0.32256707265930906,0.32256707265930906,associated,0
412,Production_lag_1,28,Factory_Issue_rolling_mean_7,50,1.0,0.7039262416729182,causal,0
413,Production_lag_1,28,Factory_Issue_rolling_std_7,51,1.0,0.4304208023621862,causal,0
414,Production_lag_1,28,Factory_Issue_rolling_min_7,52,1.0,0.5557921391248486,causal,0
415,Production_lag_1,28,Factory_Issue_rolling_max_7,53,1.0,0.6525566593813357,causal,0
416,Production_lag_1,28,Factory_Issue_rolling_mean_14,54,1.0,0.5589879467182486,causal,0
417,Production_lag_1,28,Factory_Issue_rolling_min_14,56,1.0,0.4370815421285703,causal,0
418,Production_lag_1,28,Factory_Issue_rolling_max_14,57,1.0,0.4868025112818106,causal,0
419,Production_lag_1,28,Delivery_lag_1,58,1.0,0.7059104780815955,causal,0
420,Production_lag_1,28,Delivery_rolling_mean_7,65,1.0,0.7163626601955975,causal,0
421,Production_lag_1,28,Delivery_rolling_min_7,67,1.0,0.6267985264501325,causal,0
422,Production_lag_1,28,Delivery_rolling_max_7,68,1.0,0.637629637353711,causal,0
423,Production_lag_1,28,Delivery_rolling_mean_14,69,1.0,0.6123314656854214,causal,0
424,Production_lag_1,28,Delivery_rolling_min_14,71,1.0,0.5303602410106494,causal,0
425,Production_lag_1,28,Delivery_rolling_max_14,72,1.0,0.5473899399946448,causal,0
426,Production_lag_1,28,production_sales_ratio,100,1.0,0.3695805307746793,causal,0
427,Production_lag_1,28,delivery_sales_ratio,101,1.0,0.29443643010576526,causal,0
428,Production_lag_7,29,Temperature,6,1.0,-0.2576180873649836,causal,0
429,Production_lag_7,29,Sales_lag_14,13,0.4158408022330929,0.4158408022330929,associated,0
430,Production_lag_7,29,Sales_rolling_mean_14,20,1.0,0.40172922867188443,causal,0
431,Production_lag_7,29,Sales_rolling_std_14,21,1.0,0.4383867882439419,causal,0
432,Production_lag_7,29,Sales_rolling_max_14,23,1.0,0.4539483730150597,causal,0
433,Production_lag_7,29,Sales_rolling_mean_30,24,1.0,0.3492378438497713,causal,0
434,Production_lag_7,29,Sales_rolling_std_30,25,1.0,0.421298764667005,causal,0
435,Production_lag_7,29,Sales_rolling_max_30,27,1.0,0.4686469304817991,causal,0
436,Production_lag_7,29,Production_lag_14,30,1.0,0.4089908055668265,causal,0
437,Production_lag_7,29,Production_rolling_min_7,37,1.0,0.49630107728743633,causal,0
438,Production_lag_7,29,Production_rolling_mean_14,39,1.0,0.6767564626721975,causal,0
439,Production_lag_7,29,Production_rolling_std_14,40,1.0,0.32476367705211784,causal,0
440,Production_lag_7,29,Production_rolling_min_14,41,1.0,0.4804518577851325,causal,0
441,Production_lag_7,29,Production_rolling_max_14,42,1.0,0.6881401939740271,causal,0
442,Production_lag_7,29,Factory_Issue_lag_7,44,1.0,0.8062531840548905,causal,0
443,Production_lag_7,29,Factory_Issue_lag_14,45,1.0,0.37966241984661053,causal,0
444,Production_lag_7,29,Factory_Issue_rolling_std_7,51,1.0,0.3327519200278089,causal,0
445,Production_lag_7,29,Factory_Issue_rolling_mean_14,54,1.0,0.6600246894321556,causal,0
446,Production_lag_7,29,Factory_Issue_rolling_std_14,55,1.0,0.3493939920960269,causal,0
447,Production_lag_7,29,Factory_Issue_rolling_min_14,56,1.0,0.4745582062754499,causal,0
448,Production_lag_7,29,Factory_Issue_rolling_max_14,57,1.0,0.6385602250323152,causal,0
449,Production_lag_7,29,Delivery_lag_7,59,1.0,0.71802019164781,causal,0
450,Production_lag_7,29,Delivery_lag_14,60,1.0,0.4287068064570603,causal,0
451,Production_lag_7,29,Delivery_rolling_mean_14,69,1.0,0.5929182227165511,causal,0
452,Production_lag_7,29,Delivery_rolling_min_14,71,1.0,0.4921752701088279,causal,0
453,Production_lag_7,29,Delivery_rolling_max_14,72,1.0,0.5942581240276716,causal,0
454,Production_lag_7,29,Sales_trend_7_14,77,1.0,-0.16613806826967395,causal,0
455,Production_lag_7,29,inventory_proxy,103,1.0,0.2248672461692515,causal,0
456,Production_lag_14,30,Sales_rolling_std_14,21,1.0,0.24425061613982513,causal,0
457,Production_lag_14,30,Sales_rolling_max_14,23,1.0,0.18229472255134566,causal,0
458,Production_lag_14,30,Sales_rolling_mean_30,24,1.0,0.2710056902433247,causal,0
459,Production_lag_14,30,Sales_rolling_std_30,25,1.0,0.40861975305830744,causal,0
460,Production_lag_14,30,Sales_rolling_max_30,27,1.0,0.49729850279180027,causal,0
461,Production_lag_14,30,Production_rolling_std_7,36,1.0,-0.2221369214114308,causal,0
462,Production_lag_14,30,Production_rolling_min_14,41,1.0,0.30146297138661504,causal,0
463,Production_lag_14,30,Factory_Issue_lag_14,45,1.0,0.8302705616495738,causal,0
464,Production_lag_14,30,Factory_Issue_rolling_min_7,52,1.0,0.271851037185393,causal,0
465,Production_lag_14,30,Delivery_lag_14,60,1.0,0.7562650938089432,causal,0
466,Production_lag_14,30,Delivery_rolling_max_7,68,1.0,0.21883722003576064,causal,0
467,Production_lag_14,30,Delivery_rolling_mean_14,69,1.0,0.3297179385124277,causal,0
468,Production_lag_14,30,Delivery_rolling_min_14,71,1.0,0.3239195285205541,causal,0
469,Production_lag_14,30,Delivery_rolling_max_14,72,1.0,0.4070600595650705,causal,0
470,Production_lag_14,30,month_cos,85,1.0,0.19267015555571118,causal,0
471,Production_lag_14,30,factory_issue_rate,102,1.0,0.22704560074055216,causal,0
472,Production_lag_14,30,inventory_proxy,103,1.0,0.27676617010012516,causal,0
473,Production_rolling_mean_1,31,Production,0,1.0,1.0,causal,0
474,Production_rolling_mean_1,31,Sales_pct_change_7,74,0.2873284291499963,0.2873284291499963,associated,0
475,Production_rolling_min_1,33,Production,0,1.0,1.0,causal,0
476,Production_rolling_min_1,33,Production_rolling_mean_1,31,1.0,1.0,causal,0
477,Production_rolling_min_1,33,Sales_pct_change_7,74,0.2873284291499963,0.2873284291499963,associated,0
478,Production_rolling_max_1,34,Production,0,1.0,1.0,causal,0
479,Production_rolling_max_1,34,Production_rolling_mean_1,31,1.0,1.0,causal,0
480,Production_rolling_max_1,34,Production_rolling_min_1,33,1.0,1.0,causal,0
481,Production_rolling_max_1,34,Sales_pct_change_7,74,0.2873284291499963,0.2873284291499963,associated,0
482,Production_rolling_mean_7,35,Sales_rolling_mean_7,16,1.0,0.615948155828896,causal,0
483,Production_rolling_mean_7,35,Sales_rolling_std_7,17,1.0,0.5627483249152173,causal,0
484,Production_rolling_mean_7,35,Sales_rolling_max_7,19,1.0,0.5687359099457137,causal,0
485,Production_rolling_mean_7,35,Sales_rolling_mean_14,20,1.0,0.7577974802335152,causal,0
486,Production_rolling_mean_7,35,Sales_rolling_std_14,21,1.0,0.6586068710984734,causal,0
487,Production_rolling_mean_7,35,Sales_rolling_max_14,23,1.0,0.6951974249011885,causal,0
488,Production_rolling_mean_7,35,Sales_rolling_mean_30,24,1.0,0.5570999548346446,causal,0
489,Production_rolling_mean_7,35,Sales_rolling_std_30,25,1.0,0.5893435956904857,causal,0
490,Production_rolling_mean_7,35,Sales_rolling_max_30,27,1.0,0.5447082572568569,causal,0
491,Production_rolling_mean_7,35,Production_lag_7,29,1.0,0.5281327775205442,causal,0
492,Production_rolling_mean_7,35,Production_rolling_std_7,36,1.0,0.5035017863307205,causal,0
493,Production_rolling_mean_7,35,Production_rolling_min_7,37,1.0,0.8655566529849167,causal,0
494,Production_rolling_mean_7,35,Production_rolling_mean_14,39,1.0,0.8570807570462367,causal,0
495,Production_rolling_mean_7,35,Production_rolling_std_14,40,1.0,0.36583942928599067,causal,0
496,Production_rolling_mean_7,35,Production_rolling_min_14,41,1.0,0.6769856474625463,causal,0
497,Production_rolling_mean_7,35,Production_rolling_max_14,42,1.0,0.8202356619219322,causal,0
498,Production_rolling_mean_7,35,Factory_Issue_lag_7,44,1.0,0.5403637030312334,causal,0
499,Production_rolling_mean_7,35,Factory_Issue_rolling_mean_7,50,1.0,0.9414885175280346,causal,0
500,Production_rolling_mean_7,35,Factory_Issue_rolling_std_7,51,1.0,0.5697094619159517,causal,0
501,Production_rolling_mean_7,35,Factory_Issue_rolling_min_7,52,1.0,0.7591692681842138,causal,0
502,Production_rolling_mean_7,35,Factory_Issue_rolling_max_7,53,1.0,0.8797714649747383,causal,0
503,Production_rolling_mean_7,35,Factory_Issue_rolling_mean_14,54,1.0,0.8195363041973808,causal,0
504,Production_rolling_mean_7,35,Factory_Issue_rolling_std_14,55,1.0,0.3958040799627947,causal,0
505,Production_rolling_mean_7,35,Factory_Issue_rolling_min_14,56,1.0,0.6272400419380979,causal,0
506,Production_rolling_mean_7,35,Factory_Issue_rolling_max_14,57,1.0,0.7314786583099113,causal,0
507,Production_rolling_mean_7,35,Delivery_lag_7,59,1.0,0.5198141822847382,causal,0
508,Production_rolling_mean_7,35,Delivery_rolling_mean_7,65,1.0,0.8886174326596651,causal,0
509,Production_rolling_mean_7,35,Delivery_rolling_std_7,66,0.39490822231655226,0.39490822231655226,associated,0
510,Production_rolling_mean_7,35,Delivery_rolling_min_7,67,1.0,0.7866011428799776,causal,0
511,Production_rolling_mean_7,35,Delivery_rolling_max_7,68,1.0,0.8206894347360668,causal,0
512,Production_rolling_mean_7,35,Delivery_rolling_mean_14,69,1.0,0.8383111271946934,causal,0
513,Production_rolling_mean_7,35,Delivery_rolling_min_14,71,1.0,0.6773623684058343,causal,0
514,Production_rolling_mean_7,35,Delivery_rolling_max_14,72,1.0,0.7771179725365583,causal,0
515,Production_rolling_std_7,36,Sales_rolling_mean_7,16,0.32342188046831716,0.32342188046831716,associated,0
516,Production_rolling_std_7,36,Sales_rolling_mean_14,20,1.0,0.42357945457509677,causal,0
517,Production_rolling_std_7,36,Sales_rolling_std_14,21,1.0,0.36691887229023396,causal,0
518,Production_rolling_std_7,36,Sales_rolling_max_14,23,1.0,0.3821636578274453,causal,0
519,Production_rolling_std_7,36,Production_lag_7,29,1.0,0.2684632184203706,causal,0
520,Production_rolling_std_7,36,Production_rolling_mean_14,39,1.0,0.33537046003227455,causal,0
521,Production_rolling_std_7,36,Production_rolling_std_14,40,1.0,0.6162225022020156,causal,0
522,Production_rolling_std_7,36,Production_rolling_max_14,42,1.0,0.42109072433726735,causal,0
523,Production_rolling_std_7,36,Factory_Issue_lag_7,44,1.0,0.22770842788616744,causal,0
524,Production_rolling_std_7,36,Factory_Issue_rolling_std_7,51,1.0,0.6760805541937454,causal,0
525,Production_rolling_std_7,36,Factory_Issue_rolling_max_7,53,1.0,0.5902348415305517,causal,0
526,Production_rolling_std_7,36,Factory_Issue_rolling_mean_14,54,1.0,0.3025924184158009,causal,0
527,Production_rolling_std_7,36,Factory_Issue_rolling_std_14,55,1.0,0.35326787248926766,causal,0
528,Production_rolling_std_7,36,Factory_Issue_rolling_max_14,57,1.0,0.32152919663979806,causal,0
529,Production_rolling_std_7,36,Delivery_lag_7,59,1.0,0.2713664021183016,causal,0
530,Production_rolling_std_7,36,Delivery_rolling_std_7,66,1.0,0.5324247980546521,causal,0
531,Production_rolling_std_7,36,Delivery_rolling_max_7,68,1.0,0.5199902720357573,causal,0
532,Production_rolling_std_7,36,Delivery_rolling_mean_14,69,1.0,0.35263275946746653,causal,0
533,Production_rolling_std_7,36,Delivery_rolling_std_14,70,0.2900520000811701,0.2900520000811701,associated,0
534,Production_rolling_std_7,36,Delivery_rolling_max_14,72,1.0,0.3371662567503384,causal,0
535,Production_rolling_min_7,37,Sales_rolling_mean_7,16,1.0,0.6252513457094164,causal,0
536,Production_rolling_min_7,37,Sales_rolling_mean_14,20,1.0,0.7377280393627672,causal,0
537,Production_rolling_min_7,37,Sales_rolling_std_14,21,1.0,0.566483260959609,causal,0
538,Production_rolling_min_7,37,Sales_rolling_mean_30,24,1.0,0.5844179066081502,causal,0
539,Production_rolling_min_7,37,Sales_rolling_std_30,25,1.0,0.5750769148039581,causal,0
540,Production_rolling_min_7,37,Sales_rolling_max_30,27,1.0,0.5481841544637206,causal,0
541,Production_rolling_min_7,37,Production_rolling_min_14,41,1.0,0.8320958520034627,causal,0
542,Production_rolling_min_7,37,Factory_Issue_lag_7,44,1.0,0.5105253666619787,causal,0
543,Production_rolling_min_7,37,Factory_Issue_rolling_max_14,57,1.0,0.6639508190354992,causal,0
544,Production_rolling_min_7,37,Delivery_lag_7,59,1.0,0.47804743339760614,causal,0
545,Production_rolling_min_7,37,Delivery_rolling_mean_7,65,1.0,0.8401991746577763,causal,0
546,Production_rolling_min_7,37,Delivery_rolling_max_7,68,1.0,0.7002036946647022,causal,0
547,Production_rolling_min_7,37,Delivery_rolling_mean_14,69,1.0,0.8008785133546358,causal,0
548,Production_rolling_min_7,37,Delivery_rolling_min_14,71,1.0,0.7353295623208316,causal,0
549,Production_rolling_min_7,37,Delivery_rolling_max_14,72,1.0,0.7070699823247905,causal,0
550,Production_rolling_max_7,38,Sales_rolling_mean_7,16,1.0,0.5665911680281971,causal,0
551,Production_rolling_max_7,38,Sales_rolling_std_7,17,1.0,0.5555264023993404,causal,0
552,Production_rolling_max_7,38,Sales_rolling_max_7,19,1.0,0.5436264182857738,causal,0
553,Production_rolling_max_7,38,Sales_rolling_mean_14,20,1.0,0.7080820265449993,causal,0
554,Production_rolling_max_7,38,Sales_rolling_std_14,21,1.0,0.6443963726274637,causal,0
555,Production_rolling_max_7,38,Sales_rolling_max_14,23,1.0,0.6741090403652583,causal,0
556,Production_rolling_max_7,38,Sales_rolling_mean_30,24,1.0,0.4933908191338202,causal,0
557,Production_rolling_max_7,38,Sales_rolling_std_30,25,1.0,0.49654281849321,causal,0
558,Production_rolling_max_7,38,Sales_rolling_max_30,27,1.0,0.42962337727107497,causal,0
559,Production_rolling_max_7,38,Production_lag_7,29,1.0,0.49852305543469677,causal,0
560,Production_rolling_max_7,38,Production_rolling_mean_7,35,1.0,0.9169129461624528,causal,0
561,Production_rolling_max_7,38,Production_rolling_std_7,36,1.0,0.7339428223922335,causal,0
562,Production_rolling_max_7,38,Production_rolling_min_7,37,1.0,0.6817406827138738,causal,0
563,Production_rolling_max_7,38,Production_rolling_mean_14,39,1.0,0.7407112583337626,causal,0
564,Production_rolling_max_7,38,Production_rolling_std_14,40,1.0,0.5073690658772426,causal,0
565,Production_rolling_max_7,38,Production_rolling_min_14,41,1.0,0.501959941402997,causal,0
566,Production_rolling_max_7,38,Production_rolling_max_14,42,1.0,0.7853390830431953,causal,0
567,Production_rolling_max_7,38,Factory_Issue_lag_1,43,1.0,0.6991647511960544,causal,0
568,Production_rolling_max_7,38,Factory_Issue_lag_7,44,1.0,0.49790181900568603,causal,0
569,Production_rolling_max_7,38,Factory_Issue_rolling_mean_7,50,1.0,0.8650186193292152,causal,0
570,Production_rolling_max_7,38,Factory_Issue_rolling_std_7,51,1.0,0.629435986519845,causal,0
571,Production_rolling_max_7,38,Factory_Issue_rolling_min_7,52,1.0,0.6573348684898386,causal,0
572,Production_rolling_max_7,38,Factory_Issue_rolling_max_7,53,1.0,0.8654676986846459,causal,0
573,Production_rolling_max_7,38,Factory_Issue_rolling_mean_14,54,1.0,0.7105577597887917,causal,0
574,Production_rolling_max_7,38,Factory_Issue_rolling_std_14,55,1.0,0.4091159364903052,causal,0
575,Production_rolling_max_7,38,Factory_Issue_rolling_min_14,56,1.0,0.49358861853338887,causal,0
576,Production_rolling_max_7,38,Factory_Issue_rolling_max_14,57,1.0,0.6527415448446271,causal,0
577,Production_rolling_max_7,38,Delivery_lag_7,59,1.0,0.4985985841033603,causal,0
578,Production_rolling_max_7,38,Delivery_rolling_mean_7,65,1.0,0.8104115814934388,causal,0
579,Production_rolling_max_7,38,Delivery_rolling_std_7,66,1.0,0.4686156673462137,causal,0
580,Production_rolling_max_7,38,Delivery_rolling_min_7,67,1.0,0.6740650168462019,causal,0
581,Production_rolling_max_7,38,Delivery_rolling_max_7,68,1.0,0.796757751939185,causal,0
582,Production_rolling_max_7,38,Delivery_rolling_mean_14,69,1.0,0.7393180091154873,causal,0
583,Production_rolling_max_7,38,Delivery_rolling_min_14,71,1.0,0.5570483396550467,causal,0
584,Production_rolling_max_7,38,Delivery_rolling_max_14,72,1.0,0.7006777914269878,causal,0
585,Production_rolling_mean_14,39,Sales_rolling_mean_7,16,1.0,0.5095506826640532,causal,0
586,Production_rolling_mean_14,39,Sales_rolling_std_7,17,1.0,0.4882953936273526,causal,0
587,Production_rolling_mean_14,39,Sales_rolling_mean_14,20,1.0,0.7396525324435009,causal,0
588,Production_rolling_mean_14,39,Sales_rolling_std_14,21,1.0,0.6235935381648372,causal,0
589,Production_rolling_mean_14,39,Sales_rolling_max_14,23,1.0,0.6582435049952475,causal,0
590,Production_rolling_mean_14,39,Sales_rolling_mean_30,24,1.0,0.6681632908316258,causal,0
591,Production_rolling_mean_14,39,Sales_rolling_std_30,25,1.0,0.666143394682938,causal,0
592,Production_rolling_mean_14,39,Sales_rolling_max_30,27,1.0,0.6432250793579805,causal,0
593,Production_rolling_mean_14,39,Production_lag_14,30,1.0,0.37068176022445476,causal,0
594,Production_rolling_mean_14,39,Production_rolling_min_7,37,1.0,0.8097771900860028,causal,0
595,Production_rolling_mean_14,39,Production_rolling_std_14,40,1.0,0.3287236730307066,causal,0
596,Production_rolling_mean_14,39,Production_rolling_min_14,41,1.0,0.8323831847736786,causal,0
597,Production_rolling_mean_14,39,Production_rolling_max_14,42,1.0,0.8852719917911662,causal,0
598,Production_rolling_mean_14,39,Factory_Issue_lag_7,44,1.0,0.6958273508747731,causal,0
599,Production_rolling_mean_14,39,Factory_Issue_lag_14,45,1.0,0.39232663060942796,causal,0
600,Production_rolling_mean_14,39,Factory_Issue_rolling_std_7,51,1.0,0.446923129090677,causal,0
601,Production_rolling_mean_14,39,Factory_Issue_rolling_mean_14,54,1.0,0.9726799923067223,causal,0
602,Production_rolling_mean_14,39,Factory_Issue_rolling_std_14,55,1.0,0.3772903791015059,causal,0
603,Production_rolling_mean_14,39,Factory_Issue_rolling_min_14,56,1.0,0.7949033987349461,causal,0
